



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-02-23' And DATE '2021-02-23')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;


SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
23-FEB-21 01 512099311       1
23-FEB-21 01 522099313       1
23-FEB-21 01 529040040       2
23-FEB-21 01 776199727       1
23-FEB-21 03 013731890       1
23-FEB-21 03 014586830       1
23-FEB-21 03 099000247       6
23-FEB-21 03 099008407       6
23-FEB-21 03 105904660       2
23-FEB-21 03 106199739       1
23-FEB-21 03 115745448       1
23-FEB-21 03 124965938       1
23-FEB-21 03 125965939       1
23-FEB-21 03 126165679       1
23-FEB-21 03 126199517       1
23-FEB-21 03 128199519       1
23-FEB-21 03 129199510       1
23-FEB-21 03 134165679       2
23-FEB-21 03 134199517       1
23-FEB-21 03 135165670       2
23-FEB-21 03 135199518       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
23-FEB-21 03 139117736       1
23-FEB-21 03 146425954       1
23-FEB-21 03 147111671       1
23-FEB-21 03 148117737       1
23-FEB-21 03 200979310       1
23-FEB-21 03 201979311       1
23-FEB-21 03 210008430       1
23-FEB-21 03 212144745       2
23-FEB-21 03 213199020       1
23-FEB-21 03 263195630       2
23-FEB-21 03 267442641       1
23-FEB-21 03 268442642       1
23-FEB-21 03 268550451       1
23-FEB-21 03 300783772       1
23-FEB-21 03 301173314       1
23-FEB-21 03 311783775       1
23-FEB-21 03 321499027       2
23-FEB-21 03 323783779       2
23-FEB-21 03 348499028       1
23-FEB-21 03 351173314       1
23-FEB-21 03 356760681       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
23-FEB-21 03 361499025       1
23-FEB-21 03 363173318       1
23-FEB-21 03 363188256       1
23-FEB-21 03 363760680       1
23-FEB-21 03 364188257       1
23-FEB-21 03 366499020       1
23-FEB-21 03 367173312       1
23-FEB-21 03 367188250       1
23-FEB-21 03 507043949       1
23-FEB-21 03 516043940       1
23-FEB-21 03 533003341       1
23-FEB-21 03 601712715       1
23-FEB-21 03 624461620       1
23-FEB-21 03 626152920       1
23-FEB-21 03 627926198       2
23-FEB-21 03 660226791       2
23-FEB-21 03 767777695       1
23-FEB-21 03 791799033       1
23-FEB-21 03 792919941       1
23-FEB-21 03 797799039       2
23-FEB-21 03 798799030       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
23-FEB-21 03 806144743       3
23-FEB-21 03 962103671       1
23-FEB-21 04 014594724       1
23-FEB-21 04 099000247       3
23-FEB-21 04 099008407       2
23-FEB-21 04 151187979       1
23-FEB-21 04 232160642       1
23-FEB-21 04 255545013       4
23-FEB-21 04 302431286       1
23-FEB-21 04 304783776       1
23-FEB-21 04 320783776       1
23-FEB-21 04 321431289       2
23-FEB-21 04 347783777       1
23-FEB-21 04 351448557       1
23-FEB-21 04 351499023       1
23-FEB-21 04 363499027       1
23-FEB-21 04 366448554       1
23-FEB-21 04 366783770       1
