


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-02-12' And DATE '2021-02-12')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD, ITM_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
12-FEB-21 01 144748362       1
12-FEB-21 01 426785145       1
12-FEB-21 01 430785141       1
12-FEB-21 03 099000247       3
12-FEB-21 03 099007974       2
12-FEB-21 03 099008407       1
12-FEB-21 03 100772830       1
12-FEB-21 03 100788338       1
12-FEB-21 03 107544682       1
12-FEB-21 03 109199352       1
12-FEB-21 03 112788332       2
12-FEB-21 03 115199350       1
12-FEB-21 03 116772838       1
12-FEB-21 03 129199356       1
12-FEB-21 03 133199352       1
12-FEB-21 03 137117734       2
12-FEB-21 03 147117736       1
12-FEB-21 03 153127684       1
12-FEB-21 03 165187191       1
12-FEB-21 03 261199535       4
12-FEB-21 03 321188256       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
12-FEB-21 03 622114700       1
12-FEB-21 03 623114701       1
12-FEB-21 03 667153933       1
12-FEB-21 03 673762437       1
12-FEB-21 03 674762438       1
12-FEB-21 03 711141894       3
12-FEB-21 03 712141895       1
12-FEB-21 03 910174591       2
12-FEB-21 03 910211589       2
12-FEB-21 03 967105163       1
12-FEB-21 04 309473964       1
12-FEB-21 06 099000247       2
12-FEB-21 06 099008407       2
12-FEB-21 06 101790144       1
12-FEB-21 06 103799308       1
12-FEB-21 06 119199847       1
12-FEB-21 06 122199842       1
12-FEB-21 06 126199846       1
12-FEB-21 06 137117734       1
12-FEB-21 06 142117731       2
12-FEB-21 06 147117736       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
12-FEB-21 06 153145137       1
12-FEB-21 06 217139078       1
12-FEB-21 06 220139073       1
12-FEB-21 06 261112800       4
12-FEB-21 06 276139079       1
12-FEB-21 06 304783776       1
12-FEB-21 06 308783770       1
12-FEB-21 06 312738567       1
12-FEB-21 06 320448550       1
12-FEB-21 06 320783776       2
12-FEB-21 06 338783776       2
12-FEB-21 06 350783772       1
12-FEB-21 06 363783777       1
