




SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-02-28' And DATE '2021-02-28')
AND (SO.SO_STORE_CD Between '00' And '15')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;




SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
28-FEB-21 01 217160023       1
28-FEB-21 01 277160025       1
28-FEB-21 01 309473964       1
28-FEB-21 01 508048192       1
28-FEB-21 01 923120795       1
28-FEB-21 03 013762706       1
28-FEB-21 03 014532952       1
28-FEB-21 03 014701545       1
28-FEB-21 03 040906515       1
28-FEB-21 03 099000247       7
28-FEB-21 03 099003748       1
28-FEB-21 03 099007974       1
28-FEB-21 03 099008407       6
28-FEB-21 03 099008419       1
28-FEB-21 03 100187093       1
28-FEB-21 03 100544685       1
28-FEB-21 03 103799005       1
28-FEB-21 03 104187097       1
28-FEB-21 03 107911655       1
28-FEB-21 03 111544688       2
28-FEB-21 03 112196820       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
28-FEB-21 03 112790147       2
28-FEB-21 03 115196823       1
28-FEB-21 03 115799009       1
28-FEB-21 03 126176761       1
28-FEB-21 03 137117734       1
28-FEB-21 03 140132717       2
28-FEB-21 03 140441611       2
28-FEB-21 03 140935620       4
28-FEB-21 03 158199147       1
28-FEB-21 03 200495655       1
28-FEB-21 03 253495658       2
28-FEB-21 03 253799486       2
28-FEB-21 03 260495657       4
28-FEB-21 03 260799485       4
28-FEB-21 03 260943797       1
28-FEB-21 03 261425649       3
28-FEB-21 03 261714363       6
28-FEB-21 03 268945573       1
28-FEB-21 03 269499868       1
28-FEB-21 03 301198657       1
28-FEB-21 03 301928719       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
28-FEB-21 03 312555127       1
28-FEB-21 03 312738567       1
28-FEB-21 03 317499588       2
28-FEB-21 03 319499023       2
28-FEB-21 03 319909238       2
28-FEB-21 03 320555127       2
28-FEB-21 03 321198651       2
28-FEB-21 03 342788188       1
28-FEB-21 03 351499023       1
28-FEB-21 03 351499580       1
28-FEB-21 03 356555129       1
28-FEB-21 03 358909235       1
28-FEB-21 03 359909236       1
28-FEB-21 03 363499027       1
28-FEB-21 03 364555129       1
28-FEB-21 03 365499586       1
28-FEB-21 03 367499021       1
28-FEB-21 03 367499588       1
28-FEB-21 03 367555122       1
28-FEB-21 03 414165779       1
28-FEB-21 03 506065502       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
28-FEB-21 03 516025322       1
28-FEB-21 03 518082879       1
28-FEB-21 03 529005767       1
28-FEB-21 03 532065249       4
28-FEB-21 03 533003341       1
28-FEB-21 03 533061002       1
28-FEB-21 03 534003758       1
28-FEB-21 03 557911053       2
28-FEB-21 03 559911055       2
28-FEB-21 03 561911059       2
28-FEB-21 03 562911050       1
28-FEB-21 03 563911051       1
28-FEB-21 03 600459843       1
28-FEB-21 03 600774207       1
28-FEB-21 03 625184522       1
28-FEB-21 03 627914369       1
28-FEB-21 03 630749680       1
28-FEB-21 03 630774203       1
