



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-02-17' And DATE '2021-02-17')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
17-FEB-21 01 794963819       1
17-FEB-21 01 910019339       2
17-FEB-21 01 910151834       1
17-FEB-21 01 910193717       2
17-FEB-21 01 910215854       2
17-FEB-21 01 923175738       2
17-FEB-21 01 926105582       3
17-FEB-21 01 926114808       1
17-FEB-21 01 929213988       1
17-FEB-21 01 954012755       1
17-FEB-21 01 961142874       1
17-FEB-21 01 961152700       1
17-FEB-21 01 961157178       1
17-FEB-21 01 961177790       1
17-FEB-21 01 961181496       1
17-FEB-21 01 981710190       2
17-FEB-21 03 013741853       1
17-FEB-21 03 013784423       1
17-FEB-21 03 014504561       1
17-FEB-21 03 014531330       1
17-FEB-21 03 019983053       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
17-FEB-21 03 051931698       1
17-FEB-21 03 099000247       1
17-FEB-21 03 099001958       1
17-FEB-21 03 100964558       1
17-FEB-21 03 118180986       1
17-FEB-21 03 119180987       1
17-FEB-21 03 126180986       1
17-FEB-21 03 127180987       1
17-FEB-21 03 165917253       1
17-FEB-21 03 196941061       1
17-FEB-21 03 208195633       1
17-FEB-21 03 231010769       1
17-FEB-21 03 269109229       1
17-FEB-21 03 303199269       1
17-FEB-21 03 304986942       1
17-FEB-21 03 321188256       2
17-FEB-21 03 321199261       1
17-FEB-21 03 321711687       2
17-FEB-21 03 351553601       1
17-FEB-21 03 355487058       2
17-FEB-21 03 356760681       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
17-FEB-21 03 357199263       1
17-FEB-21 03 358199264       1
17-FEB-21 03 359199265       1
17-FEB-21 03 363188256       1
17-FEB-21 03 363553605       1
17-FEB-21 03 363760680       1
17-FEB-21 03 364188257       1
17-FEB-21 03 367188250       1
17-FEB-21 03 421911808       1
17-FEB-21 03 431981100       2
17-FEB-21 03 432911801       2
17-FEB-21 03 529040040       2
17-FEB-21 03 533001955       1
17-FEB-21 03 538099638       1
17-FEB-21 03 634459843       1
17-FEB-21 03 671933919       1
17-FEB-21 03 795637150       1
17-FEB-21 03 910113618       2
17-FEB-21 03 929160959       1
17-FEB-21 04 099008419       1
17-FEB-21 04 100776763       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
17-FEB-21 04 103790691       1
17-FEB-21 04 104776767       1
17-FEB-21 04 142729500       1
17-FEB-21 04 144130046       1
17-FEB-21 04 201189188       1
17-FEB-21 04 211914583       1
17-FEB-21 04 212914584       1
17-FEB-21 04 213914585       4
17-FEB-21 04 230799489       1
17-FEB-21 04 263799488       6
17-FEB-21 04 301199495       1
17-FEB-21 04 320711686       2
17-FEB-21 04 321199499       1
17-FEB-21 04 363711687       1
17-FEB-21 04 372711688       1
17-FEB-21 04 603126005       1
17-FEB-21 04 759799386       1
17-FEB-21 04 785141892       1
