



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-02-24' And DATE '2021-02-24')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
24-FEB-21 01 038957253       1
24-FEB-21 01 051969786       1
24-FEB-21 01 057990054       1
24-FEB-21 01 099000247       1
24-FEB-21 01 099008407       1
24-FEB-21 01 103790071       1
24-FEB-21 01 319799687       1
24-FEB-21 01 321906387       1
24-FEB-21 01 626152920       1
24-FEB-21 01 705139790       2
24-FEB-21 03 099000247       2
24-FEB-21 03 099003748       1
24-FEB-21 03 099008407       1
24-FEB-21 03 100936333       1
24-FEB-21 03 148199614       1
24-FEB-21 03 200495655       1
24-FEB-21 03 224137617       1
24-FEB-21 03 224779984       1
24-FEB-21 03 227137610       1
24-FEB-21 03 253495658       2
24-FEB-21 03 260495657       6
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
24-FEB-21 03 261770727       6
24-FEB-21 03 262195639       6
24-FEB-21 03 407949378       4
24-FEB-21 03 600436340       1
24-FEB-21 03 613199896       2
24-FEB-21 03 626717067       2
24-FEB-21 03 650436340       2
24-FEB-21 03 673112050       1
24-FEB-21 03 767770297       1
24-FEB-21 03 805955905       3
24-FEB-21 03 806144743       1
24-FEB-21 03 910215549       2
24-FEB-21 03 910217745       2
24-FEB-21 03 923061333       1
24-FEB-21 03 923061357       1
24-FEB-21 03 923139011       1
24-FEB-21 04 101499766       1
24-FEB-21 04 150156923       2
24-FEB-21 04 165187191       1
24-FEB-21 04 301188252       1
24-FEB-21 04 302473967       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
24-FEB-21 04 319473966       2
24-FEB-21 04 320188255       2
24-FEB-21 04 323437966       2
24-FEB-21 04 338473969       1
24-FEB-21 04 351473966       1
24-FEB-21 04 355437964       1
24-FEB-21 04 362437963       1
24-FEB-21 04 363188256       1
24-FEB-21 04 363473960       1
24-FEB-21 04 364188257       1
24-FEB-21 04 366437967       1
24-FEB-21 04 367188250       1
24-FEB-21 04 367473964       1
24-FEB-21 04 506048190       1
24-FEB-21 04 507043949       1
24-FEB-21 04 508048192       3
24-FEB-21 04 509043941       6
24-FEB-21 04 521045256       1
24-FEB-21 04 600474338       1
24-FEB-21 04 650429585       1
24-FEB-21 04 749439154       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
24-FEB-21 04 759799386       1
24-FEB-21 04 784712018       1
24-FEB-21 04 792424916       1
24-FEB-21 04 792633298       1
24-FEB-21 04 795603755       1
24-FEB-21 04 910131008       2
24-FEB-21 04 923119019       1
24-FEB-21 04 923119401       1
24-FEB-21 04 923124870       1
24-FEB-21 04 951025280       1
24-FEB-21 04 955704208       4
24-FEB-21 06 099000247       2
24-FEB-21 06 099007974       1
24-FEB-21 06 099008407       1
24-FEB-21 06 100903613       1
24-FEB-21 06 100958656       1
24-FEB-21 06 125903648       1
24-FEB-21 06 130149873       1
