


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-02-11' And DATE '2021-02-11')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD, ITM_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-FEB-21 01 112788320       2
11-FEB-21 01 130132335       1
11-FEB-21 01 944717404       1
11-FEB-21 03 001907281       1
11-FEB-21 03 001916848       1
11-FEB-21 03 001918486       1
11-FEB-21 03 001918828       1
11-FEB-21 03 001923653       1
11-FEB-21 03 001940231       1
11-FEB-21 03 001942312       1
11-FEB-21 03 001947855       1
11-FEB-21 03 099000247       3
11-FEB-21 03 099003748       1
11-FEB-21 03 099008407       2
11-FEB-21 03 101790144       2
11-FEB-21 03 111972875       1
11-FEB-21 03 112790147       1
11-FEB-21 03 143199772       1
11-FEB-21 03 144120007       1
11-FEB-21 03 167198641       1
11-FEB-21 03 302148300       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-FEB-21 03 304956634       1
11-FEB-21 03 312148302       2
11-FEB-21 03 321198827       1
11-FEB-21 03 346148302       1
11-FEB-21 03 347148303       1
11-FEB-21 03 369148309       1
11-FEB-21 03 404166123       1
11-FEB-21 03 613199896       1
11-FEB-21 03 667732436       1
11-FEB-21 03 751192104       1
11-FEB-21 03 759199726       1
11-FEB-21 03 768684120       1
11-FEB-21 03 926117765       1
11-FEB-21 03 954118014       1
11-FEB-21 03 954120374       1
11-FEB-21 04 013731686       1
11-FEB-21 04 014547763       1
11-FEB-21 04 099000247       4
11-FEB-21 04 099001958       1
11-FEB-21 04 099003748       1
11-FEB-21 04 099008407       3
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-FEB-21 04 111915988       1
11-FEB-21 04 142729500       2
11-FEB-21 04 217160023       1
11-FEB-21 04 230799489       1
11-FEB-21 04 263799488       6
11-FEB-21 04 268138914       1
11-FEB-21 04 277160025       1
11-FEB-21 04 304799680       1
11-FEB-21 04 320799680       2
11-FEB-21 04 363799681       1
11-FEB-21 04 365936178       1
11-FEB-21 04 372799682       1
11-FEB-21 04 534099103       1
