


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-02-21' And DATE '2021-02-21')
AND (SO.SO_STORE_CD Between '00' And '15')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;


SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
21-FEB-21 01 101790144       1
21-FEB-21 01 253199650       2
21-FEB-21 01 260199659       4
21-FEB-21 01 302738565       1
21-FEB-21 01 358536222       1
21-FEB-21 01 508048192       1
21-FEB-21 01 509043941       2
21-FEB-21 01 529014110       1
21-FEB-21 01 767795732       1
21-FEB-21 01 776199727       1
21-FEB-21 01 810799328       1
21-FEB-21 03 099000247      13
21-FEB-21 03 099003748       1
21-FEB-21 03 099008407       9
21-FEB-21 03 103170508       1
21-FEB-21 03 103171219       1
21-FEB-21 03 106170501       1
21-FEB-21 03 106171212       1
21-FEB-21 03 117199578       2
21-FEB-21 03 126176761       1
21-FEB-21 03 126199517       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
21-FEB-21 03 127176762       1
21-FEB-21 03 128199519       1
21-FEB-21 03 129176764       1
21-FEB-21 03 129199510       1
21-FEB-21 03 134176761       1
21-FEB-21 03 134199517       1
21-FEB-21 03 135176762       1
21-FEB-21 03 135199518       1
21-FEB-21 03 136199571       1
21-FEB-21 03 140441611       1
21-FEB-21 03 140933258       1
21-FEB-21 03 147138502       1
21-FEB-21 03 147933255       1
21-FEB-21 03 196926514       1
21-FEB-21 03 208770722       1
21-FEB-21 03 217160023       1
21-FEB-21 03 230799326       1
21-FEB-21 03 231009831       1
21-FEB-21 03 231799327       1
21-FEB-21 03 231974482       1
21-FEB-21 03 235770725       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
21-FEB-21 03 235974486       1
21-FEB-21 03 238965389       1
21-FEB-21 03 239997452       1
21-FEB-21 03 252550453       2
21-FEB-21 03 252770726       4
21-FEB-21 03 254974489       4
21-FEB-21 03 261770727       6
21-FEB-21 03 261965388       6
21-FEB-21 03 263799325       4
21-FEB-21 03 263965380       2
21-FEB-21 03 266199554       1
21-FEB-21 03 268765254       1
21-FEB-21 03 268974485       1
21-FEB-21 03 277160025       1
21-FEB-21 03 300499818       1
21-FEB-21 03 300783772       1
21-FEB-21 03 301188252       2
21-FEB-21 03 302431286       1
21-FEB-21 03 302499024       1
21-FEB-21 03 312188255       1
21-FEB-21 03 312760689       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
21-FEB-21 03 314499028       1
21-FEB-21 03 319499023       2
21-FEB-21 03 320188255       2
21-FEB-21 03 320990600       1
21-FEB-21 03 321188256       1
21-FEB-21 03 321783777       2
21-FEB-21 03 321929400       1
21-FEB-21 03 321985852       1
21-FEB-21 03 323783779       2
21-FEB-21 03 338473969       1
21-FEB-21 03 350985857       1
21-FEB-21 03 351473966       1
21-FEB-21 03 351499023       1
21-FEB-21 03 356783778       1
21-FEB-21 03 358783770       1
21-FEB-21 03 363188256       2
21-FEB-21 03 363473960       1
21-FEB-21 03 364188257       2
